V, Td, I
255.0, 312.7209441453201, 7.098765432098766e-06
255.0, 312.7209441453201, 7.098765432098766e-06
254.0, 312.7209441453201, 7.098765432098766e-06
253.0, 317.2531317416291, 7.20164609053498e-06
253.0, 317.2531317416291, 7.20164609053498e-06
252.0, 317.2531317416291, 7.20164609053498e-06
252.0, 317.2531317416291, 7.20164609053498e-06
253.0, 312.7209441453201, 7.098765432098766e-06
252.0, 317.2531317416291, 7.20164609053498e-06
251.0, 312.7209441453201, 7.098765432098766e-06
247.0, 317.2531317416291, 7.20164609053498e-06
245.0, 317.2531317416291, 7.20164609053498e-06
244.0, 317.2531317416291, 7.20164609053498e-06
242.0, 317.2531317416291, 7.20164609053498e-06
241.0, 317.2531317416291, 7.20164609053498e-06
240.0, 317.2531317416291, 7.20164609053498e-06
239.0, 317.2531317416291, 7.20164609053498e-06
238.0, 317.2531317416291, 7.20164609053498e-06
238.0, 317.2531317416291, 7.20164609053498e-06
237.0, 317.2531317416291, 7.20164609053498e-06
237.0, 317.2531317416291, 7.20164609053498e-06
236.0, 317.2531317416291, 7.20164609053498e-06
235.0, 317.2531317416291, 7.20164609053498e-06
235.0, 317.2531317416291, 7.20164609053498e-06
234.0, 317.2531317416291, 7.20164609053498e-06
233.0, 321.7853193379381, 7.304526748971195e-06
233.0, 317.2531317416291, 7.20164609053498e-06
231.0, 321.7853193379381, 7.304526748971195e-06
231.0, 321.7853193379381, 7.304526748971195e-06
230.0, 321.7853193379381, 7.304526748971195e-06
230.0, 321.7853193379381, 7.304526748971195e-06
229.0, 321.7853193379381, 7.304526748971195e-06
229.0, 321.7853193379381, 7.304526748971195e-06
229.0, 321.7853193379381, 7.304526748971195e-06
228.0, 321.7853193379381, 7.304526748971195e-06
227.0, 321.7853193379381, 7.304526748971195e-06
227.0, 321.7853193379381, 7.304526748971195e-06
226.0, 321.7853193379381, 7.304526748971195e-06
226.0, 321.7853193379381, 7.304526748971195e-06
226.0, 321.7853193379381, 7.304526748971195e-06
225.0, 321.7853193379381, 7.304526748971195e-06
225.0, 321.7853193379381, 7.304526748971195e-06
226.0, 321.7853193379381, 7.304526748971195e-06
226.0, 321.7853193379381, 7.304526748971195e-06
226.0, 321.7853193379381, 7.304526748971195e-06
226.0, 321.7853193379381, 7.304526748971195e-06
226.0, 321.7853193379381, 7.304526748971195e-06
226.0, 321.7853193379381, 7.304526748971195e-06
226.0, 321.7853193379381, 7.304526748971195e-06
226.0, 321.7853193379381, 7.304526748971195e-06
226.0, 321.7853193379381, 7.304526748971195e-06
225.0, 321.7853193379381, 7.304526748971195e-06
225.0, 321.7853193379381, 7.304526748971195e-06
225.0, 321.7853193379381, 7.304526748971195e-06
224.0, 326.3175069342471, 7.407407407407408e-06
225.0, 326.3175069342471, 7.407407407407408e-06
225.0, 326.3175069342471, 7.407407407407408e-06
225.0, 326.3175069342471, 7.407407407407408e-06
227.0, 321.7853193379381, 7.304526748971195e-06
227.0, 326.3175069342471, 7.407407407407408e-06
228.0, 321.7853193379381, 7.304526748971195e-06
229.0, 326.3175069342471, 7.407407407407408e-06
230.0, 326.3175069342471, 7.407407407407408e-06
231.0, 326.3175069342471, 7.407407407407408e-06
232.0, 326.3175069342471, 7.407407407407408e-06
233.0, 326.3175069342471, 7.407407407407408e-06
234.0, 326.3175069342471, 7.407407407407408e-06
234.0, 326.3175069342471, 7.407407407407408e-06
235.0, 326.3175069342471, 7.407407407407408e-06
235.0, 326.3175069342471, 7.407407407407408e-06
235.0, 326.3175069342471, 7.407407407407408e-06
235.0, 326.3175069342471, 7.407407407407408e-06
235.0, 326.3175069342471, 7.407407407407408e-06
235.0, 326.3175069342471, 7.407407407407408e-06
236.0, 326.3175069342471, 7.407407407407408e-06
236.0, 326.3175069342471, 7.407407407407408e-06
236.0, 326.3175069342471, 7.407407407407408e-06
236.0, 326.3175069342471, 7.407407407407408e-06
236.0, 326.3175069342471, 7.407407407407408e-06
236.0, 326.3175069342471, 7.407407407407408e-06
236.0, 326.3175069342471, 7.407407407407408e-06
236.0, 326.3175069342471, 7.407407407407408e-06
236.0, 326.3175069342471, 7.407407407407408e-06
235.0, 326.3175069342471, 7.407407407407408e-06
236.0, 326.3175069342471, 7.407407407407408e-06
236.0, 326.3175069342471, 7.407407407407408e-06
235.0, 326.3175069342471, 7.407407407407408e-06
235.0, 326.3175069342471, 7.407407407407408e-06
236.0, 326.3175069342471, 7.407407407407408e-06
236.0, 326.3175069342471, 7.407407407407408e-06
234.0, 326.3175069342471, 7.407407407407408e-06
233.0, 326.3175069342471, 7.407407407407408e-06
230.0, 326.3175069342471, 7.407407407407408e-06
228.0, 326.3175069342471, 7.407407407407408e-06
227.0, 326.3175069342471, 7.407407407407408e-06
227.0, 326.3175069342471, 7.407407407407408e-06
227.0, 326.3175069342471, 7.407407407407408e-06
226.0, 330.84969453055606, 7.510288065843621e-06
228.0, 326.3175069342471, 7.407407407407408e-06
227.0, 330.84969453055606, 7.510288065843621e-06
228.0, 330.84969453055606, 7.510288065843621e-06
227.0, 330.84969453055606, 7.510288065843621e-06
227.0, 330.84969453055606, 7.510288065843621e-06
227.0, 330.84969453055606, 7.510288065843621e-06
227.0, 330.84969453055606, 7.510288065843621e-06
226.0, 330.84969453055606, 7.510288065843621e-06
226.0, 330.84969453055606, 7.510288065843621e-06
226.0, 330.84969453055606, 7.510288065843621e-06
226.0, 330.84969453055606, 7.510288065843621e-06
226.0, 330.84969453055606, 7.510288065843621e-06
226.0, 330.84969453055606, 7.510288065843621e-06
226.0, 330.84969453055606, 7.510288065843621e-06
226.0, 330.84969453055606, 7.510288065843621e-06
225.0, 330.84969453055606, 7.510288065843621e-06
225.0, 330.84969453055606, 7.510288065843621e-06
225.0, 330.84969453055606, 7.510288065843621e-06
225.0, 330.84969453055606, 7.510288065843621e-06
225.0, 330.84969453055606, 7.510288065843621e-06
224.0, 330.84969453055606, 7.510288065843621e-06
224.0, 330.84969453055606, 7.510288065843621e-06
223.0, 330.84969453055606, 7.510288065843621e-06
223.0, 330.84969453055606, 7.510288065843621e-06
222.0, 330.84969453055606, 7.510288065843621e-06
221.0, 335.38188212686504, 7.613168724279835e-06
221.0, 335.38188212686504, 7.613168724279835e-06
222.0, 330.84969453055606, 7.510288065843621e-06
221.0, 335.38188212686504, 7.613168724279835e-06
221.0, 335.38188212686504, 7.613168724279835e-06
221.0, 335.38188212686504, 7.613168724279835e-06
221.0, 335.38188212686504, 7.613168724279835e-06
220.0, 335.38188212686504, 7.613168724279835e-06
220.0, 335.38188212686504, 7.613168724279835e-06
221.0, 335.38188212686504, 7.613168724279835e-06
220.0, 335.38188212686504, 7.613168724279835e-06
220.0, 335.38188212686504, 7.613168724279835e-06
219.0, 335.38188212686504, 7.613168724279835e-06
219.0, 335.38188212686504, 7.613168724279835e-06
219.0, 335.38188212686504, 7.613168724279835e-06
219.0, 335.38188212686504, 7.613168724279835e-06
219.0, 335.38188212686504, 7.613168724279835e-06
219.0, 335.38188212686504, 7.613168724279835e-06
218.0, 335.38188212686504, 7.613168724279835e-06
217.0, 335.38188212686504, 7.613168724279835e-06
217.0, 335.38188212686504, 7.613168724279835e-06
216.0, 335.38188212686504, 7.613168724279835e-06
216.0, 335.38188212686504, 7.613168724279835e-06
216.0, 335.38188212686504, 7.613168724279835e-06
212.0, 335.38188212686504, 7.613168724279835e-06
213.0, 335.38188212686504, 7.613168724279835e-06
215.0, 335.38188212686504, 7.613168724279835e-06
215.0, 335.38188212686504, 7.613168724279835e-06
215.0, 335.38188212686504, 7.613168724279835e-06
215.0, 335.38188212686504, 7.613168724279835e-06
214.0, 335.38188212686504, 7.613168724279835e-06
214.0, 335.38188212686504, 7.613168724279835e-06
213.0, 335.38188212686504, 7.613168724279835e-06
213.0, 335.38188212686504, 7.613168724279835e-06
213.0, 335.38188212686504, 7.613168724279835e-06
213.0, 335.38188212686504, 7.613168724279835e-06
213.0, 335.38188212686504, 7.613168724279835e-06
213.0, 335.38188212686504, 7.613168724279835e-06
213.0, 335.38188212686504, 7.613168724279835e-06
213.0, 335.38188212686504, 7.613168724279835e-06
213.0, 335.38188212686504, 7.613168724279835e-06
213.0, 335.38188212686504, 7.613168724279835e-06
213.0, 335.38188212686504, 7.613168724279835e-06
213.0, 335.38188212686504, 7.613168724279835e-06
213.0, 335.38188212686504, 7.613168724279835e-06
213.0, 335.38188212686504, 7.613168724279835e-06
213.0, 335.38188212686504, 7.613168724279835e-06
212.0, 335.38188212686504, 7.613168724279835e-06
213.0, 335.38188212686504, 7.613168724279835e-06
213.0, 335.38188212686504, 7.613168724279835e-06
213.0, 335.38188212686504, 7.613168724279835e-06
213.0, 335.38188212686504, 7.613168724279835e-06
213.0, 335.38188212686504, 7.613168724279835e-06
213.0, 335.38188212686504, 7.613168724279835e-06
213.0, 335.38188212686504, 7.613168724279835e-06
212.0, 335.38188212686504, 7.613168724279835e-06
212.0, 335.38188212686504, 7.613168724279835e-06
212.0, 335.38188212686504, 7.613168724279835e-06
212.0, 335.38188212686504, 7.613168724279835e-06
212.0, 335.38188212686504, 7.613168724279835e-06
212.0, 335.38188212686504, 7.613168724279835e-06
212.0, 335.38188212686504, 7.613168724279835e-06
212.0, 335.38188212686504, 7.613168724279835e-06
212.0, 335.38188212686504, 7.613168724279835e-06
212.0, 335.38188212686504, 7.613168724279835e-06
212.0, 335.38188212686504, 7.613168724279835e-06
212.0, 335.38188212686504, 7.613168724279835e-06
212.0, 335.38188212686504, 7.613168724279835e-06
212.0, 335.38188212686504, 7.613168724279835e-06
211.0, 335.38188212686504, 7.613168724279835e-06
210.0, 335.38188212686504, 7.613168724279835e-06
208.0, 339.91406972317395, 7.71604938271605e-06
209.0, 339.91406972317395, 7.71604938271605e-06
208.0, 339.91406972317395, 7.71604938271605e-06
206.0, 339.91406972317395, 7.71604938271605e-06
204.0, 339.91406972317395, 7.71604938271605e-06
203.0, 339.91406972317395, 7.71604938271605e-06
202.0, 339.91406972317395, 7.71604938271605e-06
201.0, 339.91406972317395, 7.71604938271605e-06
200.0, 339.91406972317395, 7.71604938271605e-06
199.0, 339.91406972317395, 7.71604938271605e-06
199.0, 339.91406972317395, 7.71604938271605e-06
198.0, 339.91406972317395, 7.71604938271605e-06
198.0, 339.91406972317395, 7.71604938271605e-06
198.0, 339.91406972317395, 7.71604938271605e-06
197.0, 339.91406972317395, 7.71604938271605e-06
196.0, 344.446257319483, 7.818930041152263e-06
195.0, 344.446257319483, 7.818930041152263e-06
195.0, 344.446257319483, 7.818930041152263e-06
195.0, 344.446257319483, 7.818930041152263e-06
194.0, 344.446257319483, 7.818930041152263e-06
194.0, 344.446257319483, 7.818930041152263e-06
194.0, 344.446257319483, 7.818930041152263e-06
193.0, 344.446257319483, 7.818930041152263e-06
193.0, 344.446257319483, 7.818930041152263e-06
193.0, 344.446257319483, 7.818930041152263e-06
192.0, 344.446257319483, 7.818930041152263e-06
192.0, 344.446257319483, 7.818930041152263e-06
191.0, 344.446257319483, 7.818930041152263e-06
191.0, 344.446257319483, 7.818930041152263e-06
190.0, 344.446257319483, 7.818930041152263e-06
190.0, 344.446257319483, 7.818930041152263e-06
190.0, 344.446257319483, 7.818930041152263e-06
190.0, 344.446257319483, 7.818930041152263e-06
190.0, 344.446257319483, 7.818930041152263e-06
189.0, 344.446257319483, 7.818930041152263e-06
189.0, 344.446257319483, 7.818930041152263e-06
189.0, 344.446257319483, 7.818930041152263e-06
188.0, 344.446257319483, 7.818930041152263e-06
188.0, 344.446257319483, 7.818930041152263e-06
188.0, 344.446257319483, 7.818930041152263e-06
187.0, 348.97844491579195, 7.921810699588477e-06
187.0, 348.97844491579195, 7.921810699588477e-06
187.0, 348.97844491579195, 7.921810699588477e-06
188.0, 344.446257319483, 7.818930041152263e-06
187.0, 348.97844491579195, 7.921810699588477e-06
187.0, 348.97844491579195, 7.921810699588477e-06
186.0, 348.97844491579195, 7.921810699588477e-06
186.0, 348.97844491579195, 7.921810699588477e-06
186.0, 348.97844491579195, 7.921810699588477e-06
186.0, 348.97844491579195, 7.921810699588477e-06
186.0, 348.97844491579195, 7.921810699588477e-06
185.0, 348.97844491579195, 7.921810699588477e-06
185.0, 348.97844491579195, 7.921810699588477e-06
185.0, 348.97844491579195, 7.921810699588477e-06
185.0, 348.97844491579195, 7.921810699588477e-06
185.0, 348.97844491579195, 7.921810699588477e-06
185.0, 348.97844491579195, 7.921810699588477e-06
184.0, 348.97844491579195, 7.921810699588477e-06
184.0, 348.97844491579195, 7.921810699588477e-06
184.0, 348.97844491579195, 7.921810699588477e-06
184.0, 348.97844491579195, 7.921810699588477e-06
184.0, 348.97844491579195, 7.921810699588477e-06
184.0, 348.97844491579195, 7.921810699588477e-06
184.0, 348.97844491579195, 7.921810699588477e-06
183.0, 348.97844491579195, 7.921810699588477e-06
183.0, 348.97844491579195, 7.921810699588477e-06
183.0, 348.97844491579195, 7.921810699588477e-06
183.0, 348.97844491579195, 7.921810699588477e-06
183.0, 348.97844491579195, 7.921810699588477e-06
183.0, 348.97844491579195, 7.921810699588477e-06
183.0, 348.97844491579195, 7.921810699588477e-06
182.0, 348.97844491579195, 7.921810699588477e-06
182.0, 348.97844491579195, 7.921810699588477e-06
182.0, 348.97844491579195, 7.921810699588477e-06
182.0, 348.97844491579195, 7.921810699588477e-06
177.0, 348.97844491579195, 7.921810699588477e-06
156.0, 348.97844491579195, 7.921810699588477e-06
150.0, 348.97844491579195, 7.921810699588477e-06
143.0, 348.97844491579195, 7.921810699588477e-06
139.0, 348.97844491579195, 7.921810699588477e-06
134.0, 353.5106325121009, 8.02469135802469e-06
134.0, 353.5106325121009, 8.02469135802469e-06
135.0, 348.97844491579195, 7.921810699588477e-06
136.0, 353.5106325121009, 8.02469135802469e-06
138.0, 353.5106325121009, 8.02469135802469e-06
142.0, 348.97844491579195, 7.921810699588477e-06
143.0, 353.5106325121009, 8.02469135802469e-06
145.0, 353.5106325121009, 8.02469135802469e-06
147.0, 353.5106325121009, 8.02469135802469e-06
152.0, 353.5106325121009, 8.02469135802469e-06
158.0, 353.5106325121009, 8.02469135802469e-06
163.0, 353.5106325121009, 8.02469135802469e-06
166.0, 353.5106325121009, 8.02469135802469e-06
169.0, 353.5106325121009, 8.02469135802469e-06
171.0, 353.5106325121009, 8.02469135802469e-06
170.0, 353.5106325121009, 8.02469135802469e-06
163.0, 353.5106325121009, 8.02469135802469e-06
167.0, 353.5106325121009, 8.02469135802469e-06
170.0, 353.5106325121009, 8.02469135802469e-06
169.0, 353.5106325121009, 8.02469135802469e-06
154.0, 353.5106325121009, 8.02469135802469e-06
147.0, 353.5106325121009, 8.02469135802469e-06
144.0, 353.5106325121009, 8.02469135802469e-06
142.0, 353.5106325121009, 8.02469135802469e-06
140.0, 358.04282010840996, 8.127572016460906e-06
140.0, 358.04282010840996, 8.127572016460906e-06
139.0, 358.04282010840996, 8.127572016460906e-06
140.0, 353.5106325121009, 8.02469135802469e-06
138.0, 358.04282010840996, 8.127572016460906e-06
138.0, 358.04282010840996, 8.127572016460906e-06
139.0, 353.5106325121009, 8.02469135802469e-06
139.0, 353.5106325121009, 8.02469135802469e-06
138.0, 358.04282010840996, 8.127572016460906e-06
138.0, 358.04282010840996, 8.127572016460906e-06
138.0, 353.5106325121009, 8.02469135802469e-06
138.0, 353.5106325121009, 8.02469135802469e-06
138.0, 353.5106325121009, 8.02469135802469e-06
138.0, 353.5106325121009, 8.02469135802469e-06
138.0, 353.5106325121009, 8.02469135802469e-06
138.0, 353.5106325121009, 8.02469135802469e-06
137.0, 358.04282010840996, 8.127572016460906e-06
137.0, 358.04282010840996, 8.127572016460906e-06
137.0, 358.04282010840996, 8.127572016460906e-06
138.0, 353.5106325121009, 8.02469135802469e-06
137.0, 358.04282010840996, 8.127572016460906e-06
138.0, 353.5106325121009, 8.02469135802469e-06
137.0, 353.5106325121009, 8.02469135802469e-06
136.0, 358.04282010840996, 8.127572016460906e-06
136.0, 358.04282010840996, 8.127572016460906e-06
136.0, 358.04282010840996, 8.127572016460906e-06
137.0, 353.5106325121009, 8.02469135802469e-06
137.0, 353.5106325121009, 8.02469135802469e-06
136.0, 358.04282010840996, 8.127572016460906e-06
136.0, 358.04282010840996, 8.127572016460906e-06
135.0, 358.04282010840996, 8.127572016460906e-06
136.0, 353.5106325121009, 8.02469135802469e-06
136.0, 358.04282010840996, 8.127572016460906e-06
136.0, 353.5106325121009, 8.02469135802469e-06
135.0, 358.04282010840996, 8.127572016460906e-06
136.0, 353.5106325121009, 8.02469135802469e-06
136.0, 353.5106325121009, 8.02469135802469e-06
135.0, 358.04282010840996, 8.127572016460906e-06
135.0, 358.04282010840996, 8.127572016460906e-06
135.0, 358.04282010840996, 8.127572016460906e-06
135.0, 358.04282010840996, 8.127572016460906e-06
135.0, 353.5106325121009, 8.02469135802469e-06
134.0, 358.04282010840996, 8.127572016460906e-06
134.0, 358.04282010840996, 8.127572016460906e-06
135.0, 353.5106325121009, 8.02469135802469e-06
135.0, 353.5106325121009, 8.02469135802469e-06
135.0, 353.5106325121009, 8.02469135802469e-06
135.0, 353.5106325121009, 8.02469135802469e-06
135.0, 353.5106325121009, 8.02469135802469e-06
134.0, 358.04282010840996, 8.127572016460906e-06
135.0, 353.5106325121009, 8.02469135802469e-06
135.0, 353.5106325121009, 8.02469135802469e-06
135.0, 353.5106325121009, 8.02469135802469e-06
135.0, 353.5106325121009, 8.02469135802469e-06
133.0, 358.04282010840996, 8.127572016460906e-06
133.0, 358.04282010840996, 8.127572016460906e-06
134.0, 353.5106325121009, 8.02469135802469e-06
133.0, 358.04282010840996, 8.127572016460906e-06
133.0, 358.04282010840996, 8.127572016460906e-06
133.0, 358.04282010840996, 8.127572016460906e-06
133.0, 358.04282010840996, 8.127572016460906e-06
133.0, 358.04282010840996, 8.127572016460906e-06
134.0, 353.5106325121009, 8.02469135802469e-06
133.0, 358.04282010840996, 8.127572016460906e-06
134.0, 353.5106325121009, 8.02469135802469e-06
133.0, 358.04282010840996, 8.127572016460906e-06
134.0, 353.5106325121009, 8.02469135802469e-06
133.0, 358.04282010840996, 8.127572016460906e-06
134.0, 353.5106325121009, 8.02469135802469e-06
133.0, 358.04282010840996, 8.127572016460906e-06
134.0, 353.5106325121009, 8.02469135802469e-06
133.0, 358.04282010840996, 8.127572016460906e-06
133.0, 358.04282010840996, 8.127572016460906e-06
133.0, 358.04282010840996, 8.127572016460906e-06
133.0, 358.04282010840996, 8.127572016460906e-06
133.0, 358.04282010840996, 8.127572016460906e-06
133.0, 358.04282010840996, 8.127572016460906e-06
132.0, 358.04282010840996, 8.127572016460906e-06
132.0, 358.04282010840996, 8.127572016460906e-06
133.0, 358.04282010840996, 8.127572016460906e-06
134.0, 353.5106325121009, 8.02469135802469e-06
133.0, 358.04282010840996, 8.127572016460906e-06
133.0, 358.04282010840996, 8.127572016460906e-06
134.0, 353.5106325121009, 8.02469135802469e-06
132.0, 358.04282010840996, 8.127572016460906e-06
132.0, 358.04282010840996, 8.127572016460906e-06
132.0, 358.04282010840996, 8.127572016460906e-06
133.0, 353.5106325121009, 8.02469135802469e-06
132.0, 358.04282010840996, 8.127572016460906e-06
131.0, 358.04282010840996, 8.127572016460906e-06
132.0, 353.5106325121009, 8.02469135802469e-06
131.0, 358.04282010840996, 8.127572016460906e-06
131.0, 358.04282010840996, 8.127572016460906e-06
131.0, 358.04282010840996, 8.127572016460906e-06
131.0, 358.04282010840996, 8.127572016460906e-06
131.0, 358.04282010840996, 8.127572016460906e-06
132.0, 358.04282010840996, 8.127572016460906e-06
132.0, 358.04282010840996, 8.127572016460906e-06
132.0, 358.04282010840996, 8.127572016460906e-06
133.0, 353.5106325121009, 8.02469135802469e-06
133.0, 353.5106325121009, 8.02469135802469e-06
132.0, 358.04282010840996, 8.127572016460906e-06
132.0, 358.04282010840996, 8.127572016460906e-06
132.0, 358.04282010840996, 8.127572016460906e-06
131.0, 358.04282010840996, 8.127572016460906e-06
131.0, 358.04282010840996, 8.127572016460906e-06
131.0, 358.04282010840996, 8.127572016460906e-06
131.0, 358.04282010840996, 8.127572016460906e-06
131.0, 358.04282010840996, 8.127572016460906e-06
135.0, 358.04282010840996, 8.127572016460906e-06
136.0, 358.04282010840996, 8.127572016460906e-06
136.0, 358.04282010840996, 8.127572016460906e-06
137.0, 358.04282010840996, 8.127572016460906e-06
137.0, 358.04282010840996, 8.127572016460906e-06
137.0, 358.04282010840996, 8.127572016460906e-06
137.0, 358.04282010840996, 8.127572016460906e-06
136.0, 358.04282010840996, 8.127572016460906e-06
136.0, 358.04282010840996, 8.127572016460906e-06
136.0, 358.04282010840996, 8.127572016460906e-06
137.0, 353.5106325121009, 8.02469135802469e-06
136.0, 358.04282010840996, 8.127572016460906e-06
137.0, 353.5106325121009, 8.02469135802469e-06
136.0, 358.04282010840996, 8.127572016460906e-06
136.0, 358.04282010840996, 8.127572016460906e-06
136.0, 358.04282010840996, 8.127572016460906e-06
136.0, 358.04282010840996, 8.127572016460906e-06
136.0, 358.04282010840996, 8.127572016460906e-06
136.0, 358.04282010840996, 8.127572016460906e-06
136.0, 358.04282010840996, 8.127572016460906e-06
137.0, 353.5106325121009, 8.02469135802469e-06
136.0, 358.04282010840996, 8.127572016460906e-06
136.0, 358.04282010840996, 8.127572016460906e-06
136.0, 358.04282010840996, 8.127572016460906e-06
136.0, 358.04282010840996, 8.127572016460906e-06
137.0, 353.5106325121009, 8.02469135802469e-06
136.0, 358.04282010840996, 8.127572016460906e-06
136.0, 353.5106325121009, 8.02469135802469e-06
135.0, 358.04282010840996, 8.127572016460906e-06
135.0, 358.04282010840996, 8.127572016460906e-06
135.0, 358.04282010840996, 8.127572016460906e-06
135.0, 358.04282010840996, 8.127572016460906e-06
135.0, 358.04282010840996, 8.127572016460906e-06
135.0, 358.04282010840996, 8.127572016460906e-06
136.0, 358.04282010840996, 8.127572016460906e-06
136.0, 358.04282010840996, 8.127572016460906e-06
136.0, 358.04282010840996, 8.127572016460906e-06
136.0, 358.04282010840996, 8.127572016460906e-06
136.0, 358.04282010840996, 8.127572016460906e-06
136.0, 358.04282010840996, 8.127572016460906e-06
136.0, 358.04282010840996, 8.127572016460906e-06
137.0, 353.5106325121009, 8.02469135802469e-06
135.0, 358.04282010840996, 8.127572016460906e-06
135.0, 358.04282010840996, 8.127572016460906e-06
135.0, 358.04282010840996, 8.127572016460906e-06
136.0, 353.5106325121009, 8.02469135802469e-06
137.0, 353.5106325121009, 8.02469135802469e-06
139.0, 353.5106325121009, 8.02469135802469e-06
140.0, 353.5106325121009, 8.02469135802469e-06
138.0, 358.04282010840996, 8.127572016460906e-06
141.0, 353.5106325121009, 8.02469135802469e-06
142.0, 353.5106325121009, 8.02469135802469e-06
142.0, 353.5106325121009, 8.02469135802469e-06
142.0, 353.5106325121009, 8.02469135802469e-06
143.0, 353.5106325121009, 8.02469135802469e-06
143.0, 353.5106325121009, 8.02469135802469e-06
142.0, 353.5106325121009, 8.02469135802469e-06
143.0, 353.5106325121009, 8.02469135802469e-06
143.0, 353.5106325121009, 8.02469135802469e-06
144.0, 353.5106325121009, 8.02469135802469e-06
144.0, 353.5106325121009, 8.02469135802469e-06
144.0, 353.5106325121009, 8.02469135802469e-06
144.0, 353.5106325121009, 8.02469135802469e-06
145.0, 353.5106325121009, 8.02469135802469e-06
146.0, 353.5106325121009, 8.02469135802469e-06
145.0, 353.5106325121009, 8.02469135802469e-06
146.0, 353.5106325121009, 8.02469135802469e-06
146.0, 353.5106325121009, 8.02469135802469e-06
146.0, 353.5106325121009, 8.02469135802469e-06
147.0, 353.5106325121009, 8.02469135802469e-06
147.0, 353.5106325121009, 8.02469135802469e-06
147.0, 353.5106325121009, 8.02469135802469e-06
146.0, 353.5106325121009, 8.02469135802469e-06
147.0, 353.5106325121009, 8.02469135802469e-06
147.0, 353.5106325121009, 8.02469135802469e-06
147.0, 353.5106325121009, 8.02469135802469e-06
148.0, 353.5106325121009, 8.02469135802469e-06
148.0, 353.5106325121009, 8.02469135802469e-06
148.0, 353.5106325121009, 8.02469135802469e-06
144.0, 353.5106325121009, 8.02469135802469e-06
148.0, 353.5106325121009, 8.02469135802469e-06
148.0, 353.5106325121009, 8.02469135802469e-06
148.0, 353.5106325121009, 8.02469135802469e-06
148.0, 353.5106325121009, 8.02469135802469e-06
148.0, 353.5106325121009, 8.02469135802469e-06
148.0, 353.5106325121009, 8.02469135802469e-06
149.0, 353.5106325121009, 8.02469135802469e-06
149.0, 353.5106325121009, 8.02469135802469e-06
149.0, 353.5106325121009, 8.02469135802469e-06
150.0, 348.97844491579195, 7.921810699588477e-06
149.0, 353.5106325121009, 8.02469135802469e-06
150.0, 348.97844491579195, 7.921810699588477e-06
150.0, 353.5106325121009, 8.02469135802469e-06
150.0, 353.5106325121009, 8.02469135802469e-06
150.0, 353.5106325121009, 8.02469135802469e-06
150.0, 353.5106325121009, 8.02469135802469e-06
150.0, 353.5106325121009, 8.02469135802469e-06
150.0, 353.5106325121009, 8.02469135802469e-06
