V, Td, I
284.0, 308.188757, 6.99588477e-06
285.0, 308.188757, 6.99588477e-06
285.0, 308.188757, 6.99588477e-06
172.0, 344.446257, 7.81893004e-06
172.0, 344.446257, 7.81893004e-06
173.0, 344.446257, 7.81893004e-06
